2023-05-30T05:00:00Z,ΟΜOΝΟΙΑ,1
2023-05-30T04:00:00Z,ΟΜOΝΟΙΑ,13
2023-05-30T04:00:00Z,ΠΕΙΡΑΙΑΣ,3
2023-05-30T03:00:00Z,ΑTTΙKΗ,314
2023-05-30T03:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,364
2023-05-30T03:00:00Z,ΟΜOΝΟΙΑ,242
2023-05-30T03:00:00Z,ΠΕΙΡΑΙΑΣ,93
2023-05-30T03:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,17
2023-05-30T03:00:00Z,ΣΥΝTΑΓΜΑ,288
2023-05-30T02:00:00Z,ΑTTΙKΗ,1070
2023-05-30T02:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,104
2023-05-30T02:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1214
2023-05-30T02:00:00Z,ΟΜOΝΟΙΑ,450
2023-05-30T02:00:00Z,ΠΕΙΡΑΙΑΣ,402
2023-05-30T02:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,84
2023-05-30T02:00:00Z,ΣΥΝTΑΓΜΑ,1080
2023-05-30T02:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,121
2023-05-30T01:00:00Z,ΑTTΙKΗ,1802
2023-05-30T01:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,249
2023-05-30T01:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1420
2023-05-30T01:00:00Z,ΟΜOΝΟΙΑ,861
2023-05-30T01:00:00Z,ΠΕΙΡΑΙΑΣ,530
2023-05-30T01:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,227
2023-05-30T01:00:00Z,ΣΥΝTΑΓΜΑ,1372
2023-05-30T01:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,165
2023-05-30T00:00:00Z,ΑTTΙKΗ,2987
2023-05-30T00:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,304
2023-05-30T00:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2174
2023-05-30T00:00:00Z,ΟΜOΝΟΙΑ,1365
2023-05-30T00:00:00Z,ΠΕΙΡΑΙΑΣ,1011
2023-05-30T00:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,210
2023-05-30T00:00:00Z,ΣΥΝTΑΓΜΑ,2338
